source_en,target_id,word_count_en,word_range,translation,bleu_score,adequacy,fluency,morphosyntactic,semantic,pragmatic
I would reach out to six men from all parts of my life and ask them to be present in the passages of my daughters ' lives .,Saya akan meminta enam orang pria. dari berbagai bagian hidup saya dan meminta mereka untuk hadir dalam perjalanan hidup dari putri saya .,28,20-30,Aku akan mencarikan enam pria dari segala bagian kehidupan saya dan meminta mereka untuk hadir di titik-titik kehidupan anak-anak perempuanku.,0.230683952821193,4,4,4,4,4
"Cryptocurrencies can be used for illegal transactions , just like cash is used for crime in the world today .","Mata uang Kripto bisa digunakan untuk transaksi ilegal , seperti halnya uang tunai bisa digunakan untuk kejahatan .",20,20-30,"Kriptograsi dapat digunakan untuk transaksi ilegal , seperti uang kasar yang digunakan untuk kejahatan di dunia saat ini .",0.3338080021677296,2,2,2,2,2
And this is detrimental to the local ecology of the sea area that it 's pumped back out into .,Dan ini merusak ekologi di sekitarnya di mana air garam itu dialirkan .,20,20-30,"Dan ini merusak keekologian lautan daerah lokal yang di dalamnya ""dibawa kembali"" ke laut.",0.0759645845365534,3,2,2,3,3
"( Laughter ) So when I heard that I was like - that 's uncanny , that 's exactly what my creative process is like . ( Laughter )","( Tawa penonton ) Ketika saya mendengarnya - Luar biasa , seperti itulah proses kreatif saya . ( Tawa penonton )",29,20-30,"(Bertahan tertawa) Jadi ketika aku mendengar bahwa aku seperti - itu sesuai , itu tepatnya apa proses kreatifku yang seperti itu.",0.0129180258337172,3,2,2,3,3
"So you have less waste , and the waste that you have is not as environmental malign as it is with cow dung .","Jadi lebih sedikit limbah , dan dampak lingkungan limbah itu tidak seburuk seperti yang dimiliki kotoran sapi .",24,20-30,"Jadi kamu punya kurang limbah, dan limbah yang kamu miliki tidak seburuk limbah buangan sapi.",0.0313025444087701,4,4,4,4,4
"We have to stop giving up our position , because by remaining silent , we allow for the continued persecution and abuse of women worldwide .","Kita harus berhenti pasrah dengan posisi kami , karena dengan terus diam , kita mengizinkan berlangsungnya penyiksaan dan penganiayaan wanita di dunia .",26,20-30,"Kita harus menopang posisi kita karena dengan tetap diam , kita memungkinkan terus-menerus penganiayaan dan eksploitasi perempuan di seluruh dunia .",0.0745672472492036,3,3,3,3,3
"And there 's a dude selling these aftermarket weapons for Lego , because Lego - the Danish - no , they 're not into guns .","Lalu ada seseorang menjual ini senjata untuk Lego , karena Lego - orang Denmark - tidak , mereka tidak suka senjata .",26,20-30,Dan ada seorang pria yang menjual senjata aftermarket untuk Lego karena Lego - Denmark tidak peduli dengan senjata api.,0.0659032632451631,4,4,4,4,4
But we won 't be able to take care of any of those things if we don 't solve the real problem we have in Mexico first .,Namun kita tidak akan dapat mengatasi masalah-masalah itu jika kita tidak terlebih dahulu menyelesaikan masalah sesungguhnya yang kita miliki .,28,20-30,Tapi kita tidak akan bisa mengambil perhatian pada hal - hal itu jika kita tidak memecahkan masalah nyata yang kita miliki di Meksiko terlebih dahulu.,0.1823935085372366,4,4,4,4,4
"We want to be the first to do it , for the geeks who appreciate that , we 'll catch it right there at the technology-trigger .","Kita mau yang pertama melakukannya , untuk para ' geek ' yang menghargai itu , kita menangkapnya di pemicu teknologi .",27,20-30,"Kami ingin menjadi pertama kali melakukan itu, untuk para geek yang menghargai itu, kami akan menangkapnya tepat di sana di teknologi-penguatan.",0.0324871150576476,3,3,3,3,3
"If they 're talking about having lost a family member , don 't start talking about the time you lost a family member .","Kalau mereka bercerita tentang kehilangan anggota keluarga , jangan lantas menceritakan saat saudara Anda meninggal .",24,20-30,"Jika mereka sedang berbicara tentang kehilangan anggota keluarga, jangan mulai membicarakan waktu Anda juga kehilangan anggota keluarga.",0.0677014954424276,5,5,5,5,5
"And the second thing was , one time a friend came over and looked at this on my table and was like , "" "" Oh .","Lalu yang kedua , suatu ketika seorang teman saya berkunjung dan melihatnya di atas meja saya dan mengatakan , "" "" Oh .",27,20-30,"Dan hal kedua adalah , satu kali teman datang dan melihat ini di atas meja saya dan bilang , """" Oh ..",0.1881715361898478,4,4,4,4,4
"We 're going to peak at nine or 10 billion . And that 's it . "" "" Are they wrong ?","Puncaknya adalah 9 atau 10 miliar . Itu saja . "" "" Apakah mereka salah ?",22,20-30,"Kita akan mencapai puncak sekitar sembilan atau sepuluh miliar. Dan itu saja."" ""Apakah mereka salah?""",0.0147051195699617,5,5,5,5,5
"If we could understand the structure of networks in villages , we could target to whom to give the interventions to foster these kinds of spreads .","Jika kita bisa memahami struktur jaringan di desa , kita bisa membidik orang-orang yang akan kita intervensi untuk mengarahkan penyebaran ini .",27,20-30,"Jika kita bisa memahami struktur jaringan di desa, kita bisa menargetkan siapa yang harus diberikan intervensi untuk mendorong hal seperti perbedaan ini.",0.323384287069116,3,4,4,3,4
"During that same period , between 1950 and 2000 , 2010 , the city loses 60 percent of its population , and today it hovers at above 700,000 .","Selama periode yang sama , antara tahun 1950 sampai 2000 , 2010 , Kota ini kehilangan 60 persen populasinya , dan hari ini populasinya berkisar di atas 700.000 .",29,20-30,"Selama periode yang sama , antara tahun 1950 dan 2000 , 2010 , kota kehilangan 60 persen dari populasi , dan sekarang mengorbit di atas 700.000.",0.3985610357107008,4,3,3,4,4
"The fermentation which started at stage three is continuing through all these other stages . Again , developing more flavor .","Fermentasi yang dimulai di tahap ketiga masih berlanjut selama seluruh tahapan lainnya . Lagi-lagi , mengembangkan citarasa .",21,20-30,Fermentasi yang dimulai pada tahap tiga terus berlanjut di semua tahap ini . Kembali mengembangkan rasa .,0.0706438471765943,5,5,5,5,5
"Five days later , the ten bruises on my neck had just faded , and I put on my mother 's wedding dress , and I married him .","Lima hari kemudian , sepuluh luka di leher saya baru saja sembuh dan saya mengenakan pakaian pengantin ibu saya dan menikahinya",29,20-30,"Lima hari kemudian, lelah saya telah mulus, dan aku mengenakan pakaian pernikahan ibuku , dan aku menikah dengan dia.",0.0325961294993638,2,3,3,2,3
"( Laughter ) To get the clearest picture of these lives , we don 't just send them questionnaires .","( Tawa ) Untuk mendapatkan gambaran jelas dari kehidupan mereka , kami tidak sekedar mengirimi mereka daftar pertanyaan .",20,20-30,"( Tawa ) Untuk mendapatkan gambaran paling jelas tentang kehidupan ini , kita tidak hanya mengirimkan formulir pertanyaan saja .",0.2805155032016294,5,5,5,5,5
"What if it was a security patch for a buffer overflow exploit , of which Windows has not some , [ but ] several ?","Bagaimana kalau perbaikan keamanan itu mengatasi buffer overflow , yang terdapat di dalam Windows - beberapa ?",25,20-30,"Apakah jika itu adalah perbaruan keamanan untuk eksploit buffer overflow, di mana Windows tidak memiliki beberapa, tapi beberapa?",0.0161532284064872,2,2,2,2,3
"And we can add up all the countries together , weighting for the different population sizes , and that global score is 61 .","Kita bisa menjumlahkan semua negara , dengan mempertimbangkan jumlah populasi , dan skor global yang didapat adalah 61 .",24,20-30,"Dan kita dapat menambahkan semua negara bersama-sama , mempertimbangkan ukuran populasi yang berbeda , dan skor global itu adalah 61 .",0.2009023955289398,5,5,5,5,5
"For me , the design exercise always begins here with the periodic table , enunciated by another professor , Dimitri Mendeleyev .","Bagi saya , latihan perancangan selalu dimulai di sini dengan tabel periodik , yang diucapkan oleh profesor lain , Dimitri Mendeleyev .",22,20-30,"Untuk saya, latihan desain selalu dimulai di sini dengan tabel periodik yang diucapkan oleh profesor lain , Dimitri Mendeleyev.",0.5356351359095469,4,4,4,4,4
"CA : Well Wadah , a group of members of the TED community , TEDxCairo , are meeting as we speak .","CA : Wardah , sekelompok anggota komunitas TED , TEDX Cairo , mengadakan pertemuan sekarang ini .",22,20-30,"CA : Baik , Wadah , kelompok anggota komunitas TED dan TEDxCairo sedang bertemu saat ini .",0.0891001787898007,4,5,5,4,5
But what is the name of this magical point in life where change suddenly goes from a gallop to a crawl ?,Tetapi apa nama dari titik magis ini ketika perubahan hidup tiba-tiba berubah dari melaju kencang menjadi merangkak ?,22,20-30,Tapi apa nama titik misterius di hidup ini di mana perubahan tiba-tiba berubah dari berlari dengan cepat ke berjalan dengan lambat?,0.0658448923426912,5,5,5,5,5
"And if you manipulate the speed of this rotor , you are actually able to crack the rotor and eventually even have the centrifuge explode .","Dan kalau Anda mengubah kecepatannya , Anda bisa rusak rotor ini dan bahkan bisa meledakkan sentrifuganya .",26,20-30,"Dan jika Anda manipulasi kecepatan poros ini, Anda sebenarnya dapat memecahkan poros dan akhirnya bahkan membuat sendi berputar meledak.",0.0152262777799141,3,4,4,3,4
It is extremely unlikely the Taliban would ever be able to take over the country - extremely unlikely they 'd be able to seize Kabul .,Sangat tidak mungkin Taliban akan pernah dapat mengambil alih negara itu - sangat tidak mungkin mereka dapat menguasai Kabul .,26,20-30,Hal ini sangat tidak mungkin bahkan Taliban akan pernah bisa mengambil alih negara ini - sangat tidak mungkin mereka 'd bisa menyerang Kabilu.,0.2723933580192579,3,4,4,3,4
"When I mention mushrooms to somebody , they immediately think Portobellos or magic mushrooms , their eyes glaze over , and they think I 'm a little crazy .","Ketika saya mengatakan jamur ke orang lain , mereka segera membayangkan portobello atau jamur ajaib , mata mereka berkilau , dan mereka pikir aku sedikit gila .",29,20-30,"Ketika saya sebutkan jamur, orang segera berpikir tentang Jamur Portobello atau Jamur Misteri, mata mereka mengalasi, dan mereka berpikir saya sedang sedikit gila.",0.0289668244102337,3,3,3,3,3
"Working with MINUSTAH , which is the U.N. mission in Haiti , with the Ministry of Public Works , with different NGOs , we inspected over 1,500 buildings .","Kami bekerja bersama MINUSTAH , misi kemanusiaan PBB di Haiti , dengan departemen pekerjaan umum , dengan berbagai organisasi non-pemerintah , kami memeriksa lebih dari 1.500 bangunan .",29,20-30,"Bekerja dengan MINUSTAH , yaitu misi PBB di Haiti , bersama Kementerian Perencanaan Umum , bersama organisasi-organisasi non pemerintah (NGO), kita melakukan pengintaian lebih dari 1.500 bangunan .",0.2460137257692754,4,4,4,4,4
"And by doing so , very fast , we can have like a second-line opinion to see which patients are positive , which are negative .","Dan dengan melakukan hal ini , kita memiliki hasil diagnosis kedua dengan sangat cepat untuk melihat pasien mana yang positif , dan yang negatif .",26,20-30,"Dan dengan melakukan hal tersebut dengan sangat cepat , kita bisa mendapatkan pendapat kedua seperti garis belakang untuk melihat siapa saja pasien yang positif , dan siapa saja pasien yang tidak",0.2209573139635868,3,3,3,3,3
"MT : Well , maybe you shouldn 't have told them it could be used to contact other planets .","MT : Yah , mungkin anda jangan mengatakan kepada mereka bahwa itu dapat digunakan untuk menghubungi planet lain .",20,20-30,"MT: Baiklah , mungkin kamu tidak perlu memperkenalkan bahwa itu bisa digunakan untuk berkomunikasi dengan planet lain.",0.0389281984475827,4,5,5,4,5
And this beauty is the foundation of the tourism industry in many countries with few or little other natural resources .,Dan keindahan ini adalah modal bagi industri pariwisata di banyak negara yang hanya memiliki sedikit sumber daya alam lain .,21,20-30,Dan keindahan ini adalah dasar dari industri pariwisata di banyak negara dengan sedikit atau sedang berkurang sumber daya alam lainnya.,0.3668498416409448,3,4,4,3,4
So we had to create a new method for putting these little pieces together and correct all the errors .,Jadi kami harus membuat metode baru untuk merangkai potongan - potongan kecil ini dan mengoreksi semua kesalahannya .,20,20-30,Jadi kita harus membuat metode baru untuk menyatukan bagian kecil ini dan memperbaiki semua kesalahan.,0.2848494857150309,5,5,5,5,5
"So that the body can both look for opportunity and also protect itself from danger , at the same time .","Sehingga tubuh dapat mencari kedua kesempatan tersebut dan juga melindungi diri dari bahaya , pada waktu yang sama .",21,20-30,Untuk tubuh dapat mencari kesempatan dan juga melindungi dirinya dari bahaya secara bersamaan.,0.0953866726030169,4,4,4,4,4
"And again , something amazing happened , something that we didn 't have on the first wave of the campaign .","Dan kembali , sesuatu yang luar biasa terjadi , sesuatu yang tidak kami dapatkan pada gelombang pertama kampanye .",21,20-30,"Dan kembali , sesuatu yang luar biasa terjadi , sesuatu yang kita tidak memiliki pada gelombang pertama kampanye tersebut .",0.6586134739641668,5,5,5,5,5
"But at the end , 10 days later after he was born , we discovered that he had a stroke .","Namun pada akhirnya , 10 hari setelah dia lahir kami mengetahui bahwa dia terkena stroke .",21,20-30,"Tapi pada akhirnya , 10 hari setelah ia lahir , kita menemukan bahwa ia memiliki stroke.",0.3237722713145643,5,5,5,5,5
"You 're seeing here images of three years , four-year-olds , and five-year-old children who have been trafficked for commercial sexual exploitation .","Di sini anda melihat gambar anak-anak berusia tiga , empat , dan lima tahun yang telah diperdagangkan untuk eksploitasi seksual komersil .",23,20-30,"Anda melihat di sini gambar-gambar tiga tahunan , anak-anak berusia empat tahun dan lima tahun yang telah diserayap untuk eksploitasi seksual komersial .",0.254816209206472,3,3,3,3,3
It 's amazing to think that the luminous displays we admire here and in fact everywhere around the world are actually the silent love songs of male fireflies .,Mengagumkan untuk mengingat bahwa pertunjukan cahaya yang kita kagumi ini di sini dan bahkan di seluruh dunia sebenarnya adalah tembang cinta bisu kunang-kunang pejantan .,29,20-30,Ini luar biasa untuk berpikir bahwa peragaan cahaya yang kita nikmati di sini dan sebenarnya di seluruh dunia adalah nyanyian cinta diam-diam dari lampu nyala seekor api.,0.0879484205744345,2,3,3,2,3
"Do you understand ? "" "" "" Uh-huh , uh-huh , uh-huh . "" "" Let 's practice . Everybody start chatting . ""","Apakah kalian mengerti ? "" "" "" He-eh , he-eh , he-eh . "" "" Ayo latihan . Semua boleh ngobrol . """,24,20-30,"Apakah kamu memahami? "" "" "" Wah , wah , wah . "" "" Mari kita latih . Semua orang mulai berbicara . """,0.0884373837373747,4,4,4,4,4
"And with this , we could analyze the history of introspection in the ancient Greek tradition , for which we have the best available written record .","Dan dengan ini , kita bisa menganalisis sejarah introspeksi dalam tradisi Yunani kuno , yang memiliki catatan sejarah tertulis yang terbaik .",27,20-30,"Dan dengan ini , kita bisa menganalisis sejarah refleksi dalam tradisi Yunani kuno , bagi kita yang memiliki catatan tertulis terbaik yang tersedia .",0.5168595958714725,4,4,4,4,4
"Imagine touring this facility , learning about how the leather or meat is cultured , seeing the process from beginning to end , and even trying some .","Bayangkan kita mengelilingi tempat ini dan belajar tentang bagaimana kulit atau daging dibiakkan , melihat prosesnya dari awal hingga akhir dan bahkan mencoba hasilnya .",28,20-30,"Bayangkan melakukan perjalanan ke fasilitas ini, belajar tentang bagaimana kulit atau daging dikembangbiaskan, melihat prosesnya dari awal hingga akhir, dan bahkan mencoba beberapa.",0.3848321033998745,5,5,5,5,5
"And we even have to be asked sometimes , very kindly , to switch off the mobile phone at events like this for good reasons .","Kita bahkan terkadang harus diminta , dengan sangat , untuk menonaktifkan ponsel pada acara-acara seperti ini untuk alasan yang tepat .",26,20-30,Dan kita bahkan harus dipintakan pada beberapa kesempatan untuk mematikan ponsel di acara seperti ini untuk alasan yang baik .,0.2076395131141487,4,4,4,4,4
"I doubt , on that day 50 years ago , they even dreamed of what Salman Khan has accomplished .","Hari itu , 50 tahun yang lalu , saya ragu , mereka bisa memimpikan apa yang sudah dicapai Salman Khan .",20,20-30,"Saya ragu , pada hari itu 50 tahun yang lalu , bahkan mereka tidak berpikir apakah Salman Khan telah mencapai apa pun yang telah dicapainya.",0.1981463247873555,3,3,3,3,3
"So we figured out some pretty interesting ways to track CO2 levels in the atmosphere , going back millions of years .",Kita menemukan beberapa cara yang menarik untuk melacak kadar CO2 di atmosfer pada jutaan tahun yang lalu .,22,20-30,"Jadi kita menemukan beberapa cara yang cukup menarik untuk mengukur tingkat CO2 di atmosfer , kembali jutaan tahun yang lalu .",0.3639412530979476,5,5,5,5,5
"And so sometime soon , you 'll be able to play and build and sketch with electronics in this fundamentally new way .","Jadi sebentar lagi Anda akan dapat bermain , membuat , dan menggambar dengan elektronik dengan cara yang baru .",23,20-30,"Dan akan selanjutnya pada suatu saat nanti , Anda akan bisa bermain dan membangun serta menggambar dengan elektronik dalam cara yang baru secara mendalam .",0.0792902650684137,4,3,3,4,4
"Nevertheless , the mere mention of geoengineering is being greeted in some circles , particularly media circles , with a relief tinged with euphoria .","Lebih jauh lagi , semata menyebutkan rekayasa bumi telah disambut di berbagai komunitas , khususnya di komunitas media , dengan bantuan yang diwarnai dengan sukacita .",25,20-30,"Bagaimanapun , singkatan geoengineering yang disebutkan di sini dipandang dengan lega yang dilengkapi dengan ekstasi dalam beberapa lingkaran , khususnya lingkaran pers .",0.0217407958825338,3,3,3,3,3
"And we have to find a way to create , in the generation of those alive today , a sense of generational mission .","Dan kita perlu menemukan cara untuk membuat , pada generasi yang hidup saat ini , perasaan adanya misi bagi generasi .",24,20-30,"Dan kita harus menemukan cara untuk menciptakan, dalam generasi mereka yang hidup saat ini, rasa misi generasional.",0.0909109117588219,5,5,5,5,5
"You allow them to steer towards the little stripe , and they 'll just steer towards that stripe forever .","Kita membiarkan mereka terbang melewati garis ini , maka mereka akan selalu terbang menuju garis ini .",20,20-30,"Anda membiarkannya mengarah ke garis tipis , dan mereka akan selalu mengarah ke garis itu saja.",0.0680113270504807,5,5,5,5,5
"It starts to search for its house in the right distance away from the food , but it is clearly completely lost .","Dia mulai mencari rumahnya pada jarak yang benar jauh dari makanan , namun jelas dia benar-benar tersesat .",23,20-30,"Ini mulai mencari rumahnya di jarak tepat dari makanan , tapi secara jelas terus kehilangan arahnya.",0.0970929118297353,4,4,4,4,4
"And two minutes later , I got a reply by somebody called Kimberly from the United States challenging me , like , why am I worried about this ?","Dan dua menit kemudian , saya mendapat balasan dari seseorang bernama Kimberly dari Amerika Serikat yang menantang saya , mengapa saya khawatir mengenai hal ini ?",29,20-30,"Dan dua menit kemudian aku menerima balasan dari seseorang bernama Kimberly dari Amerika Serikat yang menghantam aku, seperti apa aku khawatir dengan ini ?",0.4293623649408647,3,3,3,3,3
"The presence of camels , mountains , desert wells and springs took me back to the year I spent wandering the Sinai Desert .","Keberadaan unta , pegunungan , sumur di padang gurun dan mata air membawa saya kembali ke tahun ketika saya bertualang di Gurun Sinai .",24,20-30,"Kehadiran kambing , gunung , sumur pasir dan sumber air mengembalikan pikiran saya ke tahun yang aku lakukan perjalanan di Dataran Gurgah Sinai.",0.0290459647312864,2,2,2,2,2
"Dispatcher : Well , the only thing I can do is give you some advice , and call the sheriff 's office tomorrow .","Operator : Yah , yang saya bisa lakukan hanyalah memberimu nasehat , dan menghubungi kantor kepala polisi besok .",24,20-30,"Disposer : Baiklah , satu hal yang bisa saya lakukan adalah memberikan saran dan menghubungi kantor polisi esok hari .",0.0659522193367301,3,3,3,3,3
"So , the big sharing-economy disruptors in Silicon Valley could be disrupted , and this would be good for prosperity .","Jadi , perusahaan Silicon Valley yang mengganggu sharing economy bisa diganggu , dan ini baik untuk kesejahteraan .",21,20-30,"Oleh karena itu , para penduduk besar ekonomi berbagi di Silicon Valley dapat mengalami gangguan , dan ini akan baik bagi kemakmuran .",0.0579699410345546,2,3,3,2,3
So what you see is actually a representation of how well people did what it was they were asked to do .,"Apa yang kalian lihat sebenarnya adalah representasi , sebaik mana orang-orang melakukan hal yang diminta untuk mereka kerjakan .",22,20-30,Jadi apa yang kamu lihat sebenarnya adalah wakil dari seberapa baik orang melakukan apa yang mereka diminta lakukan.,0.0646277977792939,4,4,4,4,4
"And without intending it , by appealing to rules and incentives , we are engaging in a war on wisdom .","Dan tanpa sengaja , dengan mengandalkan pada aturan dan insentif , kita tengah berperang melawan kearifan .",21,20-30,"Dan tanpa bermaksudnya , dengan menyerukan aturan dan penggugalan , kita sedang berperang melawan kebijaksanaan .",0.0559598587790328,3,3,3,3,3
"Consider , first , the reality that people today , in some cultures , are making choices about their offspring .","Pertimbangkan kenyataan pertama bahwa orang-orang saat ini , di beberapa kebudayaan , membuat pilihan tentang keturunan mereka .",21,20-30,"Pertimbangkan dulu kenyataan bahwa manusia saat ini , di beberapa budaya , membuat pilihan mengenai anak-anak mereka .",0.3155365536525735,5,5,5,5,5
"So when we were sure that the monkey had reached his plateau of spontaneous recovery , we implanted his own cells .","Maka ketika kami yakin monyet itu telah mencapai tahap maksimal pemulihan spontan , kami menanam kembali selnya .",22,20-30,"Ketika kita yakin bahwa jerapah telah mencapai puncak dari penyembuhan spontan, maka kami mengimplantasikan selnya sendiri.",0.0288658953910632,2,4,4,2,4
"So this is a school in a bus on a building site in Pune , the fastest growing city in Asia .","Ini adalah sekolah dalam sebuah bus pada sebuah lokasi bangunan di Pune , kota dengan pertumbuhan tercepat di Asia",22,20-30,"Ini adalah sekolah yang terletak di dalam bus di situs pembangunan bangunan di Pune, kota yang paling cepat berkembang di Asia.",0.0658448923426912,5,5,5,5,5
"When Steve Jurvetson and Jim Clark and Jim Barksdale have all got it , and they built Netscape - imagine if they were given Ritalin .","Steve Jurvetson dan Jim Clark , dan Jim Barksdale , mengidapnya dan mereka mampu membangun Netscape bayangkan jika mereka diberi Ritalin",26,20-30,"Ketika Steve Jurvetson dan Jim Clark dan Jim Barksdale semua telah mendapatkan itu, dan mereka membuat Netscape - bayangkan jika mereka diberikan Ritalin.",0.2774870273560582,5,5,5,5,5
"And then one would hope that the principals got the letter , received it , understood it and started implementing it .","Dan kita kemudian berharap para kepala sekolah itu menerima surat itu , memahami isinya , dan mulai melakukannya .",22,20-30,"Dan kemudian diharapkan bahwa kepala sekolah mendapatkan surat itu , menerima surat itu , memahami surat itu dan mulai mengimplementasikannya.",0.2518750835198491,5,5,5,5,5
"Now , in the National Portrait Gallery , if you don 't know the biography of the painting , it 's kind of useless to you .","Kini di Galeri Potret Nasional , jika Anda tidak tahu biografi lukisan ini , hal ini tidak berguna bagi Anda .",27,20-30,"Sekarang , di Galeri Portret Nasional , jika Anda tidak tahu biografi lukisan itu , kemudian itu akan sepele untuk Anda .",0.3760281742680291,4,4,4,4,4
And she was diving here with John Lauret - I think it was 1994 - and collected a little nugget and sent it to me .,Dia menyelam bersama John Lauret - kira-kira tahun 1994 - mengumpulkan bongkahan kecil dan mengirimkannya kepada saya,26,20-30,Dan dia menyelam disini bersama John Lauret - Aku pikir tahun itu adalah 1994 - dan mengumpulkan sedikit butiran dan kirim kepadaku.,0.1461053448657972,4,4,4,4,4
"Hundreds of thousands of the goose-sized chicks are dying with stomachs full of bottle caps and other rubbish , like cigarette lighters ...",Ratusan ribu dari anak burung yang seukuran bebek ini mati dengan perut penuh dengan tutup botol dan sampah lainnya seperti pemantik api ...,23,20-30,Ratusan ribu bebek ukuran ayam itu sudah meninggal dengan perut yang penuh botol-botol kecil dan sampah lainnya seperti lilin rokok .,0.151240443751577,2,3,3,2,3
"And I think every human , we all have different genetic backgrounds , we all have lived separate lives .","Dan saya rasa setiap manusia memiliki latar belakang genetik yang berbeda , kita semua hidup secara terpisah .",20,20-30,"Dan saya pikir setiap manusia , kita semua memiliki latar belakang genetik yang berbeda , kita semua telah hidup kehidupan yang berbeda.",0.4277972007454008,5,4,4,5,5
"You can imagine ants on one of them thinking it 's a two-dimensional universe , not being aware of another population of ants on the other .",Bayangkanlah semut-semut pada salah satu kertas berpikir bahwa ini adalah dunia dua dimensi dan tidak tahu ada semut yang lain pada kertas lainnya .,27,20-30,"Kamu bisa membayangkan kumbang semut di salah satu di mana mereka pikir itu adalah universum dua dimensi, tidak menyadari penduduk semut lainnya di yang lain.",0.0226567209088019,3,3,3,3,3
"I don 't know , but in fact it is a fully living brain that we have managed to keep alive to do our bidding .","Saya tidak tahu , namun sebenarnya ini adalah otak yang benar-benar hidup yang berhasil kita pertahankan untuk tetap hidup untuk melakukan perintah kita .",26,20-30,"Saya tidak tahu, tapi sebenarnya itu adalah otak yang hidup sepenuhnya yang kita berhasil menjadikan hidup untuk melakukan keinginan kami.",0.0841880956714989,5,4,4,5,5
"So we can have tools , but those tools need to be put into an overall global health system .","Jadi kita memiliki peralatan , namun peralatan itu harus dipergunakan dalam sistem kesehatan global .",20,20-30,"Jadi kita bisa memiliki alat , tapi alat-alat itu perlu dimasukkan ke dalam sistem kesehatan global secara keseluruhan.",0.1769497514953255,5,5,5,5,5
"You 're looking at a fly-through of the Hubble Space Telescope Ultra-Deep Field , one of the most distant images of our universe ever observed .","Anda sedang meneropong melalui Teleskop Hubble Ultra-Deep Field , salah satu imaji terjauh tentang alam semesta kita yang pernah teramati .",26,20-30,"Anda sedang melihat pemandangan pemasangan teleskop angkasa Hubble Ultra-Deep Field , salah satu gambar jauh terdahulu dari universum yang pernah diamati manusia .",0.2567840480629174,2,3,3,2,3
"And hopefully - hopefully - at the surface of the ocean , they meet the eggs and sperm from other corals .","Dan semoga - semoga - di atas permukaan laut itu , mereka bertemu telur dan sperma dari koral lain .",22,20-30,Dan harapnya - harapnya - di permukaan lautan mereka bertemu telur dan sperma dari koral lain .,0.4624531122073697,5,4,4,5,4
"And once that happened , once this material was in Latin , it formed the basis for mathematics textbooks for almost 600 years .","Dan setelah hal itu terjadi , setelah bahan ini diubah ke Bahasa Latin , bahan ini membentuk dasar buku teks matematika selama hampir 600 tahun .",24,20-30,"Dan setelah itu , ketika bahan ini menjadi bahasa Latin , maka itu membentuk dasar buku matematika selama kurang lebih 600 tahun .",0.0919523712420729,4,4,4,4,5
So how have you dealt with this on a personal level as well as the women who worked for you ?,Lalu bagaimana Anda menghadapi hal ini secara pribadi dan juga para perempuan yang bekerja bersama Anda ?,21,20-30,Berapa cara Anda menangani hal ini pada tingkat pribadi maupun bagi perempuan yang bekerja di bawah Anda?,0.0778677765568551,3,3,3,3,4
And it was at that moment that I just was filled with the challenge and the outrage that actually we know how to fix this problem .,Pada saat itu saya jadi dipenuhi dengan tantangan dan kemarahan bahwa sebenarnya kita tahu cara menyelesaikan masalah ini .,27,20-30,Dan itu adalah saat di mana saya hanya terisi dengan tantangan dan kekecewaan karena sebenarnya kami tahu bagaimana cara untuk mengatasinya.,0.0594975766483303,4,4,4,4,5
And we said we could redesign the 115-year-old gypsum drywall process that generates 20 billion pounds of CO2 a year .,"Dan kami bisa mendesain ulang proses berusia 115 tahun pembuatan dinding gipsum , yang menghasilkan 20 milyar pounds karbondioksida per tahunnya .",21,20-30,Dan kami mengatakan bahwa kami bisa merenovasi proses drywall semen berusia 115 tahun yang menghasilkan 20 miliar pound CO2 setiap tahun.,0.0911582066586472,4,4,4,4,5
"So evolution 's trick is to make them beautiful , to have them exert a kind of magnetism to give you the pleasure of simply looking at them .","Jadi trik evolusi itu adalah dengan membuatnya menjadi indah , untuk mengeluarkan semacam daya tarik untuk memberi Anda kesenangan dengan hanya melihatnya .",29,20-30,"Evolusi memiliki triknya untuk membuat mereka cantik, untuk memberikan mereka gaya magnet yang dapat memberimu kebahagiaan hanya dengan melihat mereka.",0.0117218070902202,4,4,4,4,5
"She was in the real estate business , where she worked extraordinarily hard but oftentimes had a hard time making ends meet .","Dia bekerja di bidang properti , dimana dia bekerja luar biasa keras , tapi seringkali tetap sulit untuk memenuhi kebutuhan .",23,20-30,"Dia bekerja di bisnis properti, di mana dia bekerja sangat keras namun sering kali menghadapi kesulitan untuk memenuhi kebutuhan hidup.",0.089221526116501,5,5,5,5,5
"( Laughter ) Now , let 's look at the race in slow motion , and concentrate on the third runner .","( Tertawa ) Sekarang , mari lihat perlombaannya dalam gerak lambat dan berkonsentrasi pada pelari ketiga .",22,20-30,"(Larutan) Sekarang , mari lihat balapan dalam slow motion dan fokus pada runner ketiga.",0.1650394963132908,4,3,3,4,4
"If you want to design from scratch virtually any service in Africa , you would start now with the mobile phone .","Jika Anda ingin mendesain dari awal jasa layanan apapun di Afrika , maka Anda dapat memulainya sekarang dengan telepon seluler",22,20-30,"Jika Anda ingin merancang dari awal secara virtual apa pun layanan di Afrika , Anda harus memulai sekarang dengan ponsel bimbingan jarak jauh.",0.0907278608209392,2,3,3,2,3
